name	type	x	y	z
S1	source	-0.08557	-0.030629999999999998	0.01115
S2	source	-0.07668000000000001	-0.060829999999999995	0.01288
S3	source	-0.06812	-0.06297	0.04725
S4	source	0.051840000000000004	0.054299999999999994	0.04081
S5	source	0.06791	0.04983	0.016370000000000003
S6	source	0.07304000000000001	0.04442	-0.012
S7	source	0.086	-0.02982	0.01125
S8	source	0.07851999999999999	-0.06043	0.0129
S9	source	0.0711	-0.06262	0.04733
S10	source	-0.07448	0.03129	-0.00515
S11	source	0.07798999999999999	0.03296	-0.00551
S12	source	-0.08374	-0.04543	-0.01697
S13	source	0.08445	-0.04496	-0.01705
S14	source	-0.0508	0.06404	0.02309
S15	source	-0.0745	0.0313	0.004849999999999999
S16	source	-0.06523999999999999	0.03643	0.03614
D1	detector	-0.07959000000000001	-0.046549999999999994	0.03095
D2	detector	-0.08483	-0.046020000000000005	-0.0070599999999999994
D3	detector	0.052399999999999995	0.06506999999999999	0.02286
D4	detector	0.06713	0.0378	0.0353
D5	detector	0.07805	0.032979999999999995	0.0044800000000000005
D6	detector	0.08555	-0.04555	-0.00713
D7	detector	0.08331999999999999	-0.0461	0.03121
D8	detector	0.0	0.0905863707134967	0.0
D9	detector	-0.0905863707134967	0.0	0.0
D10	detector	0.0905863707134967	0.0	0.0
